127.0.0.1 - - [30/Nov/2021:15:17:39 +0900] "GET / HTTP/1.1" 200 25145
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:00 +0900] "GET /resources/img/images/ui-icons_444444_256x240.png HTTP/1.1" 200 3266
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:00 +0900] "GET /resources/img/up.png HTTP/1.1" 200 1051
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:00 +0900] "GET /resources/img/menu03.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:00 +0900] "GET /resources/img/down.png HTTP/1.1" 200 1036
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:00 +0900] "GET /resources/img/menu04.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:00 +0900] "GET /resources/img/menu06.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:00 +0900] "GET /resources/img/menu05.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:00 +0900] "GET /backoffice/rsv/vaccineList.do HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:00 +0900] "POST /backoffice/rsv/blackListAjax.do HTTP/1.1" 500 9227
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /backoffice/rsv/blackList.do HTTP/1.1" 200 26203
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 2281
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/css/paragraph.css HTTP/1.1" 200 33884
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/css/common.css HTTP/1.1" 200 6199
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/js/bpopup.js HTTP/1.1" 200 5238
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/js/jquery-3.5.1.min.js HTTP/1.1" 200 89478
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/css/jquery-ui.css HTTP/1.1" 200 38936
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/jqgrid/src/css/ui.jqgrid.css HTTP/1.1" 200 12852
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/jqgrid/src/i18n/grid.locale-kr.js HTTP/1.1" 200 4298
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/jqgrid/js/jquery.jqGrid.min.js HTTP/1.1" 200 436352
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/js/jquery-ui.js HTTP/1.1" 200 547963
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/js/back_common.js HTTP/1.1" 200 21750
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/img/login.png HTTP/1.1" 200 1707
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/img/logo1.png HTTP/1.1" 200 4266
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/font/NanumSquareR.woff HTTP/1.1" 200 406248
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/font/NanumSquareB.woff HTTP/1.1" 200 409136
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "POST /backoffice/inc/user_menu.do HTTP/1.1" 200 7100
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/img/menu03.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/img/menu06.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/img/menu04.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "GET /resources/img/menu05.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:02 +0900] "POST /backoffice/rsv/blackListAjax.do HTTP/1.1" 500 9227
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:24 +0900] "GET /resources/img/images/ui-icons_555555_256x240.png HTTP/1.1" 200 3274
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /backoffice/bld/centerList.do HTTP/1.1" 200 53943
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 2281
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/css/paragraph.css HTTP/1.1" 200 33884
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/css/common.css HTTP/1.1" 200 6199
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/css/jquery-ui.css HTTP/1.1" 200 38936
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/js/bpopup.js HTTP/1.1" 200 5238
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/jqgrid/src/i18n/grid.locale-kr.js HTTP/1.1" 200 4298
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/jqgrid/js/jquery.jqGrid.min.js HTTP/1.1" 200 436352
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/js/jquery-3.5.1.min.js HTTP/1.1" 200 89478
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/js/jquery-ui.js HTTP/1.1" 200 547963
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/jqgrid/src/css/ui.jqgrid.css HTTP/1.1" 200 12852
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/js/common.js HTTP/1.1" 200 51622
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/js/back_common.js HTTP/1.1" 200 21750
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/img/logo1.png HTTP/1.1" 200 4266
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/img/login.png HTTP/1.1" 200 1707
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/img/logo.png HTTP/1.1" 200 4256
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/img/menu.png HTTP/1.1" 200 1071
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/font/NanumSquareR.woff HTTP/1.1" 200 406248
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/font/NanumSquareB.woff HTTP/1.1" 200 409136
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/img/images/ui-icons_444444_256x240.png HTTP/1.1" 200 3266
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "POST /backoffice/inc/user_menu.do HTTP/1.1" 200 7100
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/img/up.png HTTP/1.1" 200 1051
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/img/menu03.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/img/menu04.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/img/down.png HTTP/1.1" 200 1036
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/img/menu05.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/img/menu06.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "POST /backoffice/bld/centerListAjax.do HTTP/1.1" 200 3448
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:27 +0900] "GET /resources/img/no_image.png HTTP/1.1" 200 3926
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /backoffice/bld/seatList.do HTTP/1.1" 200 32587
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 2281
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/css/common.css HTTP/1.1" 200 6199
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/css/paragraph.css HTTP/1.1" 200 33884
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/css/jquery-ui.css HTTP/1.1" 200 38936
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/jqgrid/src/css/ui.jqgrid.css HTTP/1.1" 200 12852
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/js/bpopup.js HTTP/1.1" 200 5238
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/jqgrid/src/i18n/grid.locale-kr.js HTTP/1.1" 200 4298
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/js/jquery-3.5.1.min.js HTTP/1.1" 200 89478
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/jqgrid/js/jquery.jqGrid.min.js HTTP/1.1" 200 436352
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/js/jquery-ui.js HTTP/1.1" 200 547963
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/js/common.js HTTP/1.1" 200 51622
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/js/back_common.js HTTP/1.1" 200 21750
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/img/logo1.png HTTP/1.1" 200 4266
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/img/login.png HTTP/1.1" 200 1707
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/img/logo.png HTTP/1.1" 200 4256
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/img/menu.png HTTP/1.1" 200 1071
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/font/NanumSquareR.woff HTTP/1.1" 200 406248
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/font/NanumSquareB.woff HTTP/1.1" 200 409136
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/img/images/ui-icons_444444_256x240.png HTTP/1.1" 200 3266
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "POST /backoffice/inc/user_menu.do HTTP/1.1" 200 7100
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/img/up.png HTTP/1.1" 200 1051
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/img/menu03.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/img/menu04.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/img/down.png HTTP/1.1" 200 1036
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/img/menu05.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:31 +0900] "GET /resources/img/menu06.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:39:32 +0900] "POST /backoffice/bld/seatListAjax.do HTTP/1.1" 200 5144
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /backoffice/bld/centerList.do HTTP/1.1" 200 53943
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 2281
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/css/common.css HTTP/1.1" 200 6199
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/css/paragraph.css HTTP/1.1" 200 33884
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/css/jquery-ui.css HTTP/1.1" 200 38936
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/js/jquery-3.5.1.min.js HTTP/1.1" 200 89478
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/jqgrid/src/css/ui.jqgrid.css HTTP/1.1" 200 12852
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/jqgrid/src/i18n/grid.locale-kr.js HTTP/1.1" 200 4298
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/jqgrid/js/jquery.jqGrid.min.js HTTP/1.1" 200 436352
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/js/bpopup.js HTTP/1.1" 200 5238
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/js/jquery-ui.js HTTP/1.1" 200 547963
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/js/common.js HTTP/1.1" 200 51622
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/js/back_common.js HTTP/1.1" 200 21750
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/img/logo1.png HTTP/1.1" 200 4266
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/img/login.png HTTP/1.1" 200 1707
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/img/logo.png HTTP/1.1" 200 4256
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/img/menu.png HTTP/1.1" 200 1071
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/font/NanumSquareR.woff HTTP/1.1" 200 406248
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/font/NanumSquareB.woff HTTP/1.1" 200 409136
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/img/images/ui-icons_444444_256x240.png HTTP/1.1" 200 3266
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "POST /backoffice/inc/user_menu.do HTTP/1.1" 200 7100
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/img/up.png HTTP/1.1" 200 1051
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/img/menu03.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/img/menu04.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/img/down.png HTTP/1.1" 200 1036
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/img/menu05.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/img/menu06.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "POST /backoffice/bld/centerListAjax.do HTTP/1.1" 200 3448
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:41:51 +0900] "GET /resources/img/no_image.png HTTP/1.1" 200 3926
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:27 +0900] "GET /resources/img/menu_hover.png HTTP/1.1" 200 1055
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:32 +0900] "POST /backoffice/bld/centerListAjax.do HTTP/1.1" 200 971
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:32 +0900] "GET /resources/img/no_image.png HTTP/1.1" 200 3926
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /backoffice/bld/seatList.do HTTP/1.1" 200 32587
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 2281
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/css/paragraph.css HTTP/1.1" 200 33884
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/css/common.css HTTP/1.1" 200 6199
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/css/jquery-ui.css HTTP/1.1" 200 38936
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/jqgrid/src/css/ui.jqgrid.css HTTP/1.1" 200 12852
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/js/jquery-3.5.1.min.js HTTP/1.1" 200 89478
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/js/bpopup.js HTTP/1.1" 200 5238
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/jqgrid/src/i18n/grid.locale-kr.js HTTP/1.1" 200 4298
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/jqgrid/js/jquery.jqGrid.min.js HTTP/1.1" 200 436352
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/js/jquery-ui.js HTTP/1.1" 200 547963
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/js/common.js HTTP/1.1" 200 51622
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/js/back_common.js HTTP/1.1" 200 21750
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "POST /backoffice/inc/user_menu.do HTTP/1.1" 200 7100
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/img/menu04.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/img/menu03.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/img/menu05.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:34 +0900] "GET /resources/img/menu06.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:35 +0900] "GET /resources/img/menu_hover.png HTTP/1.1" 200 1055
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:36 +0900] "POST /backoffice/bld/seatListAjax.do HTTP/1.1" 200 5144
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /backoffice/bld/centerList.do HTTP/1.1" 200 53943
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 2281
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/css/paragraph.css HTTP/1.1" 200 33884
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/css/common.css HTTP/1.1" 200 6199
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/jqgrid/src/css/ui.jqgrid.css HTTP/1.1" 200 12852
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/css/jquery-ui.css HTTP/1.1" 200 38936
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/js/bpopup.js HTTP/1.1" 200 5238
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/js/jquery-3.5.1.min.js HTTP/1.1" 200 89478
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/jqgrid/src/i18n/grid.locale-kr.js HTTP/1.1" 200 4298
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/jqgrid/js/jquery.jqGrid.min.js HTTP/1.1" 200 436352
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/js/jquery-ui.js HTTP/1.1" 200 547963
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/js/common.js HTTP/1.1" 200 51622
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/js/back_common.js HTTP/1.1" 200 21750
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/img/logo1.png HTTP/1.1" 200 4266
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/img/login.png HTTP/1.1" 200 1707
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/img/logo.png HTTP/1.1" 200 4256
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/img/menu.png HTTP/1.1" 200 1071
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/font/NanumSquareR.woff HTTP/1.1" 200 406248
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:40 +0900] "GET /resources/font/NanumSquareB.woff HTTP/1.1" 200 409136
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:41 +0900] "GET /resources/img/images/ui-icons_444444_256x240.png HTTP/1.1" 200 3266
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:41 +0900] "POST /backoffice/inc/user_menu.do HTTP/1.1" 200 7100
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:41 +0900] "GET /resources/img/up.png HTTP/1.1" 200 1051
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:41 +0900] "GET /resources/img/menu03.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:41 +0900] "GET /resources/img/menu04.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:41 +0900] "GET /resources/img/down.png HTTP/1.1" 200 1036
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:41 +0900] "GET /resources/img/menu05.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:41 +0900] "GET /resources/img/menu06.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:41 +0900] "POST /backoffice/bld/centerListAjax.do HTTP/1.1" 200 3448
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:41 +0900] "GET /resources/img/no_image.png HTTP/1.1" 200 3926
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:42:59 +0900] "POST /backoffice/bld/centerListAjax.do HTTP/1.1" 200 691
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:01 +0900] "GET /backoffice/bld/seatList.do HTTP/1.1" 200 32587
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 2281
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/css/paragraph.css HTTP/1.1" 200 33884
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/css/common.css HTTP/1.1" 200 6199
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/js/jquery-3.5.1.min.js HTTP/1.1" 200 89478
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/js/bpopup.js HTTP/1.1" 200 5238
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/css/jquery-ui.css HTTP/1.1" 200 38936
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/jqgrid/src/css/ui.jqgrid.css HTTP/1.1" 200 12852
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/jqgrid/src/i18n/grid.locale-kr.js HTTP/1.1" 200 4298
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/jqgrid/js/jquery.jqGrid.min.js HTTP/1.1" 200 436352
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/js/jquery-ui.js HTTP/1.1" 200 547963
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/js/common.js HTTP/1.1" 200 51622
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/js/back_common.js HTTP/1.1" 200 21750
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "POST /backoffice/inc/user_menu.do HTTP/1.1" 200 7100
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/img/menu03.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/img/menu04.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/img/up.png HTTP/1.1" 200 1051
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/img/menu05.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/img/down.png HTTP/1.1" 200 1036
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:02 +0900] "GET /resources/img/menu06.png HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:03 +0900] "POST /backoffice/bld/seatListAjax.do HTTP/1.1" 200 5144
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:11 +0900] "GET /backoffice/bld/centerList.do HTTP/1.1" 200 53943
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:11 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 2281
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:11 +0900] "GET /resources/css/paragraph.css HTTP/1.1" 200 33884
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:11 +0900] "GET /resources/css/common.css HTTP/1.1" 200 6199
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:11 +0900] "GET /resources/jqgrid/src/css/ui.jqgrid.css HTTP/1.1" 200 12852
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:11 +0900] "GET /resources/css/jquery-ui.css HTTP/1.1" 200 38936
0:0:0:0:0:0:0:1 - - [30/Nov/2021:17:43:11 +0900] "GET /resources/js/jquery-3.5.1.min.js HTTP/1.1" 200 89478
